OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
28192,10445863,VIETNAMESE CATHOLIC COMMUNITY,COLUMBUS,OH,43209,2221,FRANKLIN,39049,2008-03-27T00:00:00.000Z,ALT REF,2008-03-27T00:00:00.000Z,CHURCHES,28525639,-82.9233729,39.9607252,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28195,10438025,FIRST COMMUNITY CHURCH - NORTH CAMPUS,COLUMBUS,OH,43221,4915,FRANKLIN,39049,2007-09-25T00:00:00.000Z,ALT REF,2007-09-25T00:00:00.000Z,CHURCHES,28549169,-83.1047711,40.0305316,CHRISTIAN,UCC,4232,NOT AVAILABLE,Y,N
28196,10438026,FIRST COMMUNITY CHURCH - SOUTH CAMPUS,COLUMBUS,OH,43212,3207,FRANKLIN,39049,2007-09-25T00:00:00.000Z,ALT REF,2007-09-25T00:00:00.000Z,CHURCHES,28508928,-83.0574995,39.9831836,CHRISTIAN,UCC,4293,NOT AVAILABLE,Y,N
28197,10438027,FIRST CONGREGATIONAL CHURCH,COLUMBUS,OH,43215,3821,FRANKLIN,39049,2007-09-25T00:00:00.000Z,ALT REF,2007-09-25T00:00:00.000Z,CHURCHES,28525231,-82.9889439,39.9641145,CHRISTIAN,UCC,787,NOT AVAILABLE,Y,N
28207,10438240,WORTHINGTON CHRISTIAN CHURCH,COLUMBUS,OH,43235,1441,FRANKLIN,39049,2007-10-10T00:00:00.000Z,ALT REF,2007-10-10T00:00:00.000Z,CHURCHES,28545568,-83.018312,40.1314143,CHRISTIAN,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,Y,N
28209,10438635,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - MARBLE CLIFF WARD,COLUMBUS,OH,43228,9747,FRANKLIN,39049,2007-10-16T00:00:00.000Z,ALT REF,2007-10-16T00:00:00.000Z,CHURCHES,28508426,-83.1132339,39.9940951,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
28212,10439448,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - HILLIARD WARD,COLUMBUS,OH,43228,9747,FRANKLIN,39049,2007-10-16T00:00:00.000Z,ALT REF,2007-10-16T00:00:00.000Z,CHURCHES,28508426,-83.113234,39.9940957,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
28214,10439827,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - RIVERSIDE WARD,COLUMBUS,OH,43228,9747,FRANKLIN,39049,2007-10-16T00:00:00.000Z,ALT REF,2007-10-16T00:00:00.000Z,CHURCHES,28508426,-83.1132361,39.9940951,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
28248,10445566,SAINT ANTHONY CATHOLIC CHURCH,COLUMBUS,OH,43229,5132,FRANKLIN,39049,2007-10-03T00:00:00.000Z,ALT REF,2007-10-03T00:00:00.000Z,CHURCHES,28516787,-82.9835949,40.0678177,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28249,10446301,IMMACULATE CONCEPTION CHURCH,COLUMBUS,OH,43214,4114,FRANKLIN,39049,2007-10-03T00:00:00.000Z,ALT REF,2007-10-03T00:00:00.000Z,CHURCHES,28519375,-83.0046566,40.0319316,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
