OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
12516,10435529,PLEASANT HILL BAPTIST CHURCH,AUSTIN,TX,78745,5713,TRAVIS,48453,2007-11-08T00:00:00.000Z,ALT REF,2007-11-09T00:00:00.000Z,CHURCHES,18149490,-97.7775799,30.1910304,CHRISTIAN,SBC,899,NOT AVAILABLE,Y,N
12519,10435558,HILLCREST BAPTIST CHURCH,AUSTIN,TX,78759,8637,TRAVIS,48453,2007-11-08T00:00:00.000Z,ALT REF,2007-11-08T00:00:00.000Z,CHURCHES,18135405,-97.7499162,30.3736442,CHRISTIAN,SBC,863,NOT AVAILABLE,Y,N
12535,10436455,ANDERSON MILL BAPTIST CHURCH,AUSTIN,TX,78750,1645,WILLIAMSON,48491,2007-11-08T00:00:00.000Z,ALT REF,2007-11-08T00:00:00.000Z,CHURCHES,18163420,-97.8039967,30.4563552,CHRISTIAN,SBC,1373,NOT AVAILABLE,Y,N
12537,10436549,NORTHWEST BAPTIST CHURCH,AUSTIN,TX,78757,2929,TRAVIS,48453,2007-11-08T00:00:00.000Z,ALT REF,2007-11-08T00:00:00.000Z,CHURCHES,18138443,-97.7296498,30.334465,CHRISTIAN,SBC,1016,NOT AVAILABLE,Y,N
12564,10437714,BETHANY LUTHERAN CHURCH,AUSTIN,TX,78749,5902,TRAVIS,48453,2007-09-24T00:00:00.000Z,ALT REF,2007-09-24T00:00:00.000Z,CHURCHES,18149782,-97.8549248,30.184759,CHRISTIAN,LCMS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12565,10437715,REDEEMER LUTHERAN CHURCH,AUSTIN,TX,78757,1453,TRAVIS,48453,2007-09-24T00:00:00.000Z,ALT REF,2007-09-24T00:00:00.000Z,CHURCHES,18137283,-97.7203687,30.3521887,CHRISTIAN,LCMS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12569,10437943,BETHANY UNITED METHODIST CHURCH,AUSTIN,TX,78750,2127,WILLIAMSON,48491,2007-09-24T00:00:00.000Z,ALT REF,2007-09-28T00:00:00.000Z,CHURCHES,18164173,-97.7988574,30.4479204,CHRISTIAN,UMC,NOT AVAILABLE,NOT AVAILABLE,Y,N
12570,10437955,FIRST UNITED METHODIST CHURCH,AUSTIN,TX,78701,1831,TRAVIS,48453,2007-09-24T00:00:00.000Z,ALT REF,2007-09-24T00:00:00.000Z,CHURCHES,18143654,-97.7426263,30.2748382,CHRISTIAN,UMC,NOT AVAILABLE,NOT AVAILABLE,Y,N
12582,10438353,COVENANT PRESBYTERIAN CHURCH,AUSTIN,TX,78757,5036,TRAVIS,48453,2007-10-10T00:00:00.000Z,ALT REF,2007-10-10T00:00:00.000Z,CHURCHES,18152513,-97.7533324,30.3343748,CHRISTIAN,PCUSA,2072,NOT AVAILABLE,Y,N
12586,10438428,WESTLAKE HILLS PRESBYTERIAN CHURCH,AUSTIN,TX,78746,4102,TRAVIS,48453,2007-10-10T00:00:00.000Z,ALT REF,2007-10-10T00:00:00.000Z,CHURCHES,18153531,-97.8421211,30.3031479,CHRISTIAN,PCUSA,2502,NOT AVAILABLE,Y,N
