OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
28120,10455271,GALILEE MISSIONARY BAPTIST CHURCH,DETROIT,MI,48234,3404,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,19532593,-83.0135648,42.4367782,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28121,10447375,SAINT BARTHOLOMEW / SAINT RITA CHURCH,DETROIT,MI,48234,1807,WAYNE,26163,2009-07-29T00:00:00.000Z,ALT REF,2009-07-29T00:00:00.000Z,CHURCHES,19534478,-83.0661699,42.4422137,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28122,10443895,OUR LADY GATE OF HEAVEN,DETROIT,MI,48227,1657,WAYNE,26163,2009-07-29T00:00:00.000Z,ALT REF,2009-07-29T00:00:00.000Z,CHURCHES,19589551,-83.2051289,42.3657643,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28123,10455492,SECOND TIMOTHY BAPTIST CHURCH,DETROIT,MI,48214,1185,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,19531941,-83.0108365,42.376472,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28124,10455194,LIBERTY TEMPLE BAPTIST CHURCH,DETROIT,MI,48235,3748,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,727464465,-83.1990214,42.417522,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28125,10454989,GREATER SAINT PAUL BAPTIST CHURCH,DETROIT,MI,48205,1328,WAYNE,26163,2009-08-04T00:00:00.000Z,ALT REF,2009-08-04T00:00:00.000Z,CHURCHES,19543900,-82.9700899,42.447741,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28126,10575042,LOMAX TEMPLE AFRICAN METHODIST EPISCOPAL ZION CHURCH,DETROIT,MI,48212,1047,WAYNE,26163,2009-07-29T00:00:00.000Z,ALT REF,2009-07-29T00:00:00.000Z,CHURCHES,19529797,-83.0827103,42.4216839,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
28127,10761735,NORTHWEST CHURCH OF CHRIST,DETROIT,MI,48204,2606,WAYNE,26163,2009-07-29T00:00:00.000Z,ALT REF,2009-07-29T00:00:00.000Z,CHURCHES,19584392,-83.1567611,42.3621123,CHRISTIAN,COC,400,NOT AVAILABLE,Y,N
28128,10577773,PEACE BAPTIST CHURCH,DETROIT,MI,48212,2110,WAYNE,26163,2009-08-04T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,19608477,-83.0732612,42.4119761,CHRISTIAN,BAPT,NOT AVAILABLE,NOT AVAILABLE,Y,N
28129,10430394,MADRASA TALIMUL QURAN,DETROIT,MI,48211,1549,WAYNE,26163,2009-08-19T00:00:00.000Z,ALT REF,2009-08-19T00:00:00.000Z,"MOSQUES, RELIGIOUS",19530930,-83.038432,42.3928303,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
