CITY,NAICSDESCR,X,Y
MARRIOTTSVILLE,CONVENTS (EXCEPT SCHOOLS),-76.897935,39.3317617
ELKTON,MONASTERIES (EXCEPT SCHOOLS),-75.8626423,39.6407506
BALTIMORE,CHURCHES,-76.626008,39.358736
GALLOWAY,CHURCHES,-74.5109317,39.478465
BALTIMORE,CHURCHES,-76.6843308,39.2829818
WASHINGTON,CHURCHES,-76.9863435,38.8934222
WASHINGTON,CHURCHES,-76.9958191,38.8820562
BRIDGETON,CHURCHES,-75.3143467,39.4395853
CHESAPEAKE,CHURCHES,-76.3059545,36.6267086
CHESAPEAKE,CHURCHES,-76.1407152,36.7142423
POWELLS POINT,CHURCHES,-75.8317303,36.1197686
VIRGINIA BEACH,CHURCHES,-76.0063551,36.7499097
VINELAND,CHURCHES,-74.9411091,39.4535792
NEWPORT NEWS,CHURCHES,-76.5570421,37.1230668
BALTIMORE,CHURCHES,-76.644961,39.2893522
BALTIMORE,CHURCHES,-76.4438689,39.2349117
SILVER SPRING,CHURCHES,-76.9960687,39.0584083
HAMPTON,CHURCHES,-76.3634473,37.0304154
VINELAND,CHURCHES,-74.921964,39.4714327
BALTIMORE,CHURCHES,-76.6567889,39.2791519
BALTIMORE,"SHRINES, RELIGIOUS",-76.5714033,39.3238189
BALTIMORE,CHURCHES,-76.5336362,39.3835547
EASTON,CHURCHES,-76.0834993,38.7877305
NORFOLK,CHURCHES,-76.2632273,36.8810356
BALTIMORE,CHURCHES,-76.6179336,39.2932407
BALTIMORE,CHURCHES,-76.6685544,39.3416442
CHESAPEAKE,CHURCHES,-76.2635315,36.8076831
CHESAPEAKE,CHURCHES,-76.4385263,36.8027107
BALTIMORE,CHURCHES,-76.6800463,39.2942318
BALTIMORE,CHURCHES,-76.5723246,39.2821498
BALTIMORE,CHURCHES,-76.5771623,39.2801192
BALTIMORE,CHURCHES,-76.5798088,39.3307805
BALTIMORE,CHURCHES,-76.6436313,39.3063821
BALTIMORE,CHURCHES,-76.6807313,39.2837202
BALTIMORE,"SHRINES, RELIGIOUS",-76.6228421,39.2929585
BALTIMORE,CHURCHES,-76.6088246,39.2740464
BALTIMORE,CHURCHES,-76.5392961,39.2911089
BALTIMORE,CHURCHES,-76.5931709,39.2868222
BALTIMORE,CHURCHES,-76.633822,39.295417
WASHINGTON,CHURCHES,-76.950817,38.8913956
CHESAPEAKE,CHURCHES,-76.246985,36.8254049
CHESAPEAKE,CHURCHES,-76.2727926,36.6933487
CHESAPEAKE,CHURCHES,-76.2692988,36.7668916
MINOTOLA,CHURCHES,-74.9518965,39.5147319
VINELAND,CHURCHES,-74.9961949,39.4627027
WILMINGTON,CHURCHES,-75.5531839,39.7427627
WILMINGTON,CHURCHES,-75.5371852,39.7604239
WILMINGTON,CHURCHES,-75.5728655,39.7387675
WILMINGTON,CHURCHES,-75.5438915,39.7390327
WILMINGTON,CHURCHES,-75.547753,39.7942997
WASHINGTON,CHURCHES,-77.0041392,38.8411992
WASHINGTON,CHURCHES,-77.0201901,38.9436023
WASHINGTON,CHURCHES,-77.0095907,38.9158603
WASHINGTON,"SHRINES, RELIGIOUS",-77.018457,38.8993089
BOWIE,CHURCHES,-76.7879383,39.0062625
SILVER SPRING,CHURCHES,-77.0088585,39.0200375
NORFOLK,CHURCHES,-76.2638215,36.8356941
BALTIMORE,CHURCHES,-76.562276,39.4029373
CHESAPEAKE,CHURCHES,-76.2311015,36.8107532
CHESAPEAKE,CHURCHES,-76.4123798,36.7794238
HAMPTON,CHURCHES,-76.3818933,37.0032518
HAMPTON,CHURCHES,-76.3818932,37.0032521
PORTSMOUTH,CHURCHES,-76.3034561,36.8355313
VIRGINIA BEACH,CHURCHES,-76.1035791,36.7955567
VIRGINIA BEACH,CHURCHES,-76.09256,36.7937784
CHESAPEAKE,CHURCHES,-76.2652511,36.7659386
WILMINGTON,CHURCHES,-75.5323532,39.7693177
BALTIMORE,"SHRINES, RELIGIOUS",-76.6161771,39.2944033
BALTIMORE,CHURCHES,-76.6567391,39.2790682
RIVERDALE,CHURCHES,-76.9157213,38.9574489
CHESAPEAKE,CHURCHES,-76.3256857,36.7230608
CHESAPEAKE,CHURCHES,-76.2823077,36.792632
CHESTER,CHURCHES,-75.3605719,39.862866
CHESTER,CHURCHES,-75.383227,39.8462537
LINWOOD,CHURCHES,-75.4201452,39.8227544
QUARRYVILLE,CHURCHES,-76.1619272,39.888129
EGG HARBOR TOWNSHIP,CHURCHES,-74.5897846,39.4109552
ATLANTIC CITY,CHURCHES,-74.4273289,39.3689026
CHESILHURST,CHURCHES,-74.8796457,39.7353344
WEST BERLIN,CHURCHES,-74.9154341,39.7949937
OXFORD,CHURCHES,-75.9676938,39.7833785
WEST GROVE,CHURCHES,-75.8216267,39.8443908
LANDENBERG,CHURCHES,-75.8303637,39.7577337
PLEASANTVILLE,CHURCHES,-74.5407074,39.3861331
MAGNOLIA,CHURCHES,-75.0253682,39.8566519
PHILADELPHIA,CHURCHES,-75.2453056,39.8898176
LAWNSIDE,CHURCHES,-75.0329062,39.8651423
NEW FREEDOM,CHURCHES,-76.6635604,39.7458892
SHILOH,CHURCHES,-76.0825969,36.2842532
MILLVILLE,CHURCHES,-75.0323934,39.3945374
CHESAPEAKE,CHURCHES,-76.2720098,36.8172596
LANHAM,CHURCHES,-76.8905687,38.9723121
MOYOCK,CHURCHES,-76.0528525,36.4538275
SILVER SPRING,CHURCHES,-76.9974994,39.0087401
WASHINGTON,CHURCHES,-76.9702514,38.8568781
FRANKFORD,CHURCHES,-75.235941,38.5313301
HAMPTON,CHURCHES,-76.3441771,37.0267778
CHESAPEAKE,CHURCHES,-76.2510554,36.7141726
WILMINGTON,CHURCHES,-75.5471658,39.7407194
WASHINGTON,CHURCHES,-77.0119535,38.8737666
WASHINGTON,CHURCHES,-76.971745,38.8565158
WASHINGTON,CHURCHES,-77.0222419,38.9384944
WASHINGTON,CHURCHES,-76.9717652,38.8726523
WASHINGTON,CHURCHES,-77.0300045,38.9539047
WASHINGTON,CHURCHES,-77.0191724,38.9098793
WASHINGTON,CHURCHES,-76.943299,38.8777672
WASHINGTON,CHURCHES,-77.037068,38.9299839
WASHINGTON,CHURCHES,-77.0148484,38.9017322
NEW CASTLE,CHURCHES,-75.5513505,39.7067141
WILMINGTON,CHURCHES,-75.5366389,39.7494631
WASHINGTON,CHURCHES,-76.9398776,38.8921867
NEWARK,CHURCHES,-75.7804207,39.6772602
WASHINGTON,CHURCHES,-76.9360731,38.9025282
WASHINGTON,CHURCHES,-76.9488555,38.8959308
WASHINGTON,CHURCHES,-77.0293851,38.9672556
WASHINGTON,CHURCHES,-77.0341647,38.9520929
WASHINGTON,CHURCHES,-77.0222073,38.9683805
WASHINGTON,CHURCHES,-77.008724,38.9027831
WASHINGTON,CHURCHES,-76.9718473,38.9258028
WASHINGTON,CHURCHES,-76.9811188,38.8993441
WILMINGTON,CHURCHES,-75.5342446,39.7538084
SILVER SPRING,CHURCHES,-77.0237603,38.9953615
NEWPORT NEWS,CHURCHES,-76.4119626,36.9838528
CENTREVILLE,CHURCHES,-76.059933,39.0666795
WASHINGTON,CHURCHES,-76.9949726,38.8587686
CHESAPEAKE,"TEMPLES, RELIGIOUS",-76.294224,36.7300873
MILLSBORO,CHURCHES,-75.2802796,38.5692314
CHESAPEAKE,CHURCHES,-76.2298418,36.685129
WASHINGTON,CHURCHES,-76.9946542,38.859493
BEAR,CHURCHES,-75.7415872,39.5846315
GREENWOOD,CHURCHES,-75.5932398,38.8121753
MILLVILLE,CHURCHES,-75.0253416,39.4001922
BALTIMORE,CHURCHES,-76.6375954,39.2984146
MITCHELLVILLE,CHURCHES,-76.752502,38.9266425
PAULSBORO,CHURCHES,-75.2430893,39.8367341
CHESAPEAKE,CHURCHES,-76.425857,36.8432594
NEWFIELD,CHURCHES,-75.0208806,39.5476827
VIRGINIA BEACH,CHURCHES,-76.2237453,36.8213731
HANOVER,CHURCHES,-76.7442854,39.1771146
MARGATE CITY,CHURCHES,-74.5090563,39.3243507
SICKLERVILLE,CHURCHES,-75.0344751,39.7414856
ALEXANDRIA,CHURCHES,-77.0500822,38.8028728
HAMPTON,CHURCHES,-76.4087121,37.0875974
CARROLLTON,CHURCHES,-76.5746352,36.9401749
ONANCOCK,CHURCHES,-75.7522665,37.712078
SMITHFIELD,CHURCHES,-76.6814666,36.9825512
ALEXANDRIA,CHURCHES,-77.0490889,38.8079405
SMITHFIELD,CHURCHES,-76.6444291,36.9752719
CHESAPEAKE,CHURCHES,-76.2469083,36.7346015
NORFOLK,CHURCHES,-76.3045794,36.8797436
PORTSMOUTH,CHURCHES,-76.3109016,36.8339192
PORTSMOUTH,CHURCHES,-76.3079606,36.820733
NEWPORT NEWS,CHURCHES,-76.4063539,36.9861989
NORFOLK,CHURCHES,-76.2254317,36.8542872
NEWPORT NEWS,CHURCHES,-76.4247189,37.0135076
SUFFOLK,CHURCHES,-76.8292503,36.6372859
ELBERON,CHURCHES,-76.8434221,37.0341205
VIRGINIA BEACH,CHURCHES,-76.0252419,36.8376846
VIRGINIA BEACH,CHURCHES,-76.2208214,36.8146306
BALTIMORE,CHURCHES,-76.6279609,39.3059748
VIRGINIA BEACH,CHURCHES,-76.0275851,36.7549318
VIRGINIA BEACH,CHURCHES,-76.049998,36.8657574
LANHAM,CHURCHES,-76.8792607,38.9530909
AIRVILLE,CHURCHES,-76.3745431,39.8079521
CHESAPEAKE,CHURCHES,-76.2429534,36.8009388
CHESAPEAKE,CHURCHES,-76.2725985,36.7721458
NEWPORT NEWS,CHURCHES,-76.4080758,36.98606
NORFOLK,CHURCHES,-76.2758215,36.9060375
SUFFOLK,CHURCHES,-76.4691288,36.8200525
DELTA,CHURCHES,-76.3191398,39.7297245
VIRGINIA BEACH,CHURCHES,-76.0829784,36.7838532
OCEAN CITY,CHURCHES,-74.5750142,39.281967
ATLANTIC CITY,CHURCHES,-74.4300158,39.3637889
BRIDGETON,CHURCHES,-75.2446449,39.4274579
BRIDGETON,CHURCHES,-75.2166126,39.4179722
SICKLERVILLE,CHURCHES,-74.96139,39.7127071
VOORHEES,CHURCHES,-75.0040001,39.8593818
BRIDGETON,CHURCHES,-75.2212136,39.3813328
CAPE MAY COURT HOUSE,CHURCHES,-74.8229278,39.07655
ELKRIDGE,CHURCHES,-76.7315262,39.210682
TEMPLE HILLS,CHURCHES,-76.9433565,38.8274687
COLLEGE PARK,CHURCHES,-76.9260888,38.9884339
BALTIMORE,CHURCHES,-76.6733326,39.2819481
SWEDESBORO,CHURCHES,-75.3154833,39.7440653
DEPTFORD,CHURCHES,-75.1407589,39.8072567
WOODBURY,CHURCHES,-75.1414908,39.8499139
EASTON,CHURCHES,-76.1395601,38.8092463
PAULSBORO,CHURCHES,-75.2417184,39.8278678
PENNS GROVE,CHURCHES,-75.4678875,39.724182
GALESVILLE,CHURCHES,-76.5441773,38.8438822
CATONSVILLE,CHURCHES,-76.7388073,39.2750835
GLEN BURNIE,CHURCHES,-76.6271062,39.1431343
LAUREL,CHURCHES,-76.8554113,39.1154933
SHAMONG,PLACES OF WORSHIP,-74.763399,39.766738
HALETHORPE,CHURCHES,-76.7072846,39.2282681
DISTRICT HEIGHTS,CHURCHES,-76.8967148,38.8557644
BERLIN,"TEMPLES, RELIGIOUS",-74.9280822,39.7933036
BALTIMORE,CHURCHES,-76.5397822,39.3586356
CARROLLTON,PLACES OF WORSHIP,-76.5748122,36.9432506
HANOVER,CHURCHES,-76.9855496,39.8006309
SALEM,CHURCHES,-75.4611973,39.5594808
ELMER,CHURCHES,-75.0892755,39.486144
BALTIMORE,CHURCHES,-76.6604974,39.2958949
UPPER MARLBORO,CHURCHES,-76.811779,38.8815528
LANHAM,CHURCHES,-76.8554766,38.9490218
TOWSON,CHURCHES,-76.5949095,39.3978619
BALTIMORE,CHURCHES,-76.6682947,39.3148307
BALTIMORE,CHURCHES,-76.5054558,39.2345257
OWINGS MILLS,CHURCHES,-76.8013181,39.422934
JESSUP,CHURCHES,-76.7704669,39.1360265
NEW BERN,CHURCHES,-77.0356512,35.0866577
NEW BERN,CHURCHES,-77.0534886,35.0776105
ABINGDON,CHURCHES,-76.3137976,39.490053
WALDORF,CHURCHES,-76.8833702,38.6476786
BALTIMORE,CHURCHES,-76.7389431,39.3347939
COLUMBIA,CHURCHES,-76.8876828,39.2074885
SILVER SPRING,CHURCHES,-76.9789756,39.1148501
RIDGELY,CHURCHES,-75.8854594,38.9401734
OXON HILL,CHURCHES,-76.9993484,38.8155936
PASADENA,CHURCHES,-76.5708392,39.1022656
NEWARK,CHURCHES,-75.2729868,38.2693136
ELKRIDGE,CHURCHES,-76.7787129,39.1934058
BALTIMORE,CHURCHES,-76.5873867,39.3069328
TAKOMA PARK,CHURCHES,-76.9897826,38.9816033
BALTIMORE,CHURCHES,-76.6836344,39.3155478
ELLICOTT CITY,CHURCHES,-76.8014862,39.268579
BALTIMORE,CHURCHES,-76.593667,39.3263538
BALTIMORE,CHURCHES,-76.6864228,39.3404845
SPARKS,CHURCHES,-76.6511914,39.5293055
BALTIMORE,CHURCHES,-76.667639,39.3056795
MILLERSVILLE,CHURCHES,-76.6410992,39.0571022
LANDOVER,CHURCHES,-76.8578744,38.9357237
WASHINGTON,CHURCHES,-76.9868229,38.8781515
THOROFARE,CHURCHES,-75.1889252,39.8466631
AHOSKIE,CHURCHES,-76.9802157,36.286881
HERTFORD,CHURCHES,-76.4316966,36.2137992
HERTFORD,CHURCHES,-76.4778926,36.1118378
WASHINGTON,CHURCHES,-77.0293589,38.9118968
HANOVER,CHURCHES,-76.9850281,39.8026538
SMITHFIELD,CHURCHES,-76.6110679,36.983769
WASHINGTON,CHURCHES,-76.9919619,38.8581737
WASHINGTON,CHURCHES,-76.9812044,38.8901192
NEW PARK,CHURCHES,-76.478507,39.7609668
WASHINGTON,CHURCHES,-76.9600925,38.8933185
WASHINGTON,CHURCHES,-77.036007,38.9270837
EDENTON,CHURCHES,-76.6836428,36.1612127
SEABROOK,CHURCHES,-75.1838322,39.4202938
SEAFORD,CHURCHES,-75.5597877,38.6426044
SNOW HILL,CHURCHES,-75.4042915,38.2318396
BALTIMORE,CHURCHES,-76.5785987,39.3832964
NORTHFIELD,CHURCHES,-74.5562067,39.3666949
CLAYTON,CHURCHES,-75.6320198,39.2905385
SWEDESBORO,CHURCHES,-75.29508,39.7646513
ARNOLD,CHURCHES,-76.4769418,39.0335605
BALTIMORE,CHURCHES,-76.7409494,39.3124273
LA PLATA,CHURCHES,-76.9732824,38.5301925
ROCK HALL,CHURCHES,-76.2078708,39.1519405
NEW BERN,CHURCHES,-77.0496292,35.1111461
SALISBURY,CHURCHES,-75.5540828,38.378714
BALTIMORE,CHURCHES,-76.5892032,39.2981664
BALTIMORE,CHURCHES,-76.7313757,39.3444511
NEWPORT NEWS,CHURCHES,-76.4062018,36.9877122
WILLIAMSTOWN,CHURCHES,-74.9924981,39.6810942
WALDORF,CHURCHES,-76.9816673,38.670262
LAUREL,CHURCHES,-76.8416218,39.1349044
ELLENDALE,CHURCHES,-75.4310185,38.8072076
MIDDLETOWN,CHURCHES,-75.7199151,39.4792331
HARTLY,CHURCHES,-75.6723794,39.1797328
LOCUSTVILLE,CHURCHES,-75.6649938,37.6842867
ACCOMAC,CHURCHES,-75.6787534,37.714392
NEWSOMS,CHURCHES,-77.0387634,36.5725707
DOVER,CHURCHES,-75.5415269,39.1054859
MECHANICSVILLE,CHURCHES,-76.7724085,38.465987
BLADENSBURG,CHURCHES,-76.9376687,38.9397095
CAPE CHARLES,CHURCHES,-75.9775766,37.211512
BIRDSNEST,CHURCHES,-75.8922962,37.4281874
FREDERICA,CHURCHES,-75.4986953,39.017072
NORFOLK,CHURCHES,-76.2511459,36.8509195
DENTON,CHURCHES,-75.9254337,38.9169265
GEORGETOWN,CHURCHES,-75.3815969,38.6882415
BISHOPVILLE,CHURCHES,-75.2018105,38.4370013
PORTSMOUTH,CHURCHES,-76.3195813,36.8039942
WINDSOR,CHURCHES,-76.8513214,35.9082053
DOVER,CHURCHES,-75.5358236,39.1022543
CHESTERTOWN,CHURCHES,-75.921878,39.2100491
ABERDEEN PROVING GROUND,"MOSQUES, RELIGIOUS",-76.1411532,39.4775486
NORFOLK,CHURCHES,-76.3115948,36.887711
WILMINGTON,CHURCHES,-75.6238224,39.7212721
WILMINGTON,CHURCHES,-75.6226345,39.7194137
LAUREL,CHURCHES,-75.5772163,38.5558849
WASHINGTON,"MOSQUES, RELIGIOUS",-77.036765,38.9835363
BALTIMORE,CHURCHES,-76.6886881,39.2943912
LINDENWOLD,CHURCHES,-74.9866276,39.8296556
SALISBURY,CHURCHES,-75.5926992,38.3611608
WILDWOOD,CHURCHES,-74.8201439,38.9892781
CAPE CHARLES,CHURCHES,-75.9388948,37.363883
HUGHESVILLE,CHURCHES,-76.7091979,38.516248
WORTON,CHURCHES,-76.1091755,39.2835736
SMYRNA,CHURCHES,-75.6023405,39.3029454
WASHINGTON,CHURCHES,-77.0241178,38.942202
WILDWOOD,CHURCHES,-74.819361,38.9875902
CAPITOL HEIGHTS,CHURCHES,-76.8524349,38.8903941
HARRINGTON,CHURCHES,-75.5828801,38.9220481
ONANCOCK,CHURCHES,-75.7540335,37.683361
VINELAND,CHURCHES,-75.0139677,39.4859189
WILMINGTON,CHURCHES,-75.5395154,39.739038
WILMINGTON,CHURCHES,-75.6949233,39.7206661
WILLIAMSBURG,CHURCHES,-76.7830316,37.2520244
LA PLATA,CHURCHES,-76.9578604,38.5331844
PAINTER,CHURCHES,-75.810495,37.6332201
CHERRY HILL,CHURCHES,-74.9685118,39.8945355
BERLIN,CHURCHES,-75.2142163,38.3129715
VOORHEES,CHURCHES,-74.9227381,39.8514007
COCKEYSVILLE,CHURCHES,-76.6312901,39.4580209
CHURCH HILL,CHURCHES,-75.9815714,39.1380793
HYATTSVILLE,CHURCHES,-76.9526459,38.9756794
CRISFIELD,CHURCHES,-75.8548856,37.9804744
FULTON,CHURCHES,-76.934764,39.1611866
SEAFORD,CHURCHES,-75.5779275,38.675589
WASHINGTON,CHURCHES,-77.0265003,38.9442848
DEPTFORD,CHURCHES,-75.14026,39.8504607
BALTIMORE,CHURCHES,-76.6545142,39.2987818
NEWTONVILLE,CHURCHES,-74.8657452,39.5595579
LANHAM,CHURCHES,-76.853153,38.9510045
EASTON,CHURCHES,-76.0452237,38.7133437
SWARTHMORE,CHURCHES,-75.3452286,39.8955922
SILVER SPRING,CHURCHES,-76.9625242,39.060992
DOVER,CHURCHES,-75.5315513,39.1615094
LEXINGTON PARK,CHURCHES,-76.4948179,38.301592
REHOBOTH BEACH,CHURCHES,-75.1193315,38.7219243
CHESTER,CHURCHES,-75.3683452,39.8436467
WILMINGTON,CHURCHES,-75.53411,39.7430922
WASHINGTON,CHURCHES,-76.9875203,38.8641968
CAPE CHARLES,CHURCHES,-76.0148214,37.2723582
EXMORE,CHURCHES,-75.8680478,37.4842692
BALTIMORE,PLACES OF WORSHIP,-76.5611768,39.3549072
WINDSOR MILL,PLACES OF WORSHIP,-76.8186541,39.343856
STREET,CHURCHES,-76.4157446,39.6501795
AHOSKIE,CHURCHES,-76.9894324,36.2877095
NEWPORT NEWS,CHURCHES,-76.4319496,36.9831996
CATONSVILLE,CONVENTS (EXCEPT SCHOOLS),-76.7444807,39.2427063
BALTIMORE,CHURCHES,-76.5123231,39.3200198
BRIDGETON,CHURCHES,-75.2298012,39.4236722
WILMINGTON,CHURCHES,-75.5190841,39.7817526
LANDISVILLE,CHURCHES,-74.9405657,39.5248434
YORK,CHURCHES,-76.7865691,39.8916352
PAINTER,CHURCHES,-75.8113434,37.5677512
GLENN DALE,CHURCHES,-76.8098486,38.9839787
LANDOVER,CHURCHES,-76.8843836,38.9272868
BALTIMORE,CHURCHES,-76.6312038,39.2922786
CAMDEN,CHURCHES,-75.5511538,39.1170045
JOPPA,CHURCHES,-76.3400038,39.4395025
SEAFORD,CHURCHES,-75.6075899,38.6474479
WEST POINT,CHURCHES,-76.7950311,37.5299061
EDENTON,CHURCHES,-76.6118812,36.0601481
LINDENWOLD,CHURCHES,-74.9737586,39.826286
ODENTON,CHURCHES,-76.7092693,39.0876574
FALLSTON,CHURCHES,-76.4075622,39.5088455
PYLESVILLE,CHURCHES,-76.41509,39.6923669
WASHINGTON,"MOSQUES, RELIGIOUS",-77.037447,38.9616903
WASHINGTON,"MOSQUES, RELIGIOUS",-76.9363892,38.8863658
WASHINGTON,CHURCHES,-77.01189,38.9161427
NEWPORT NEWS,CHURCHES,-76.4974332,37.0570194
BAYBORO,CHURCHES,-76.8181467,35.1466209
HAMPTON,CHURCHES,-76.3455839,37.0285005
HAMPTON,CHURCHES,-76.3000789,37.0601557
HAMPTON,CHURCHES,-76.3569583,37.025796
BALTIMORE,PLACES OF WORSHIP,-76.6107915,39.3624385
BALTIMORE,CHURCHES,-76.6990245,39.2923072
GALLOWAY,CHURCHES,-74.4955118,39.4510511
HAMPTON,CHURCHES,-76.4253,37.084095
CHESAPEAKE,CHURCHES,-76.2821057,36.7161212
SPRING GROVE,CHURCHES,-76.9004006,39.853269
LAUREL,CHURCHES,-76.8471286,39.1073564
BRIGANTINE,PLACES OF WORSHIP,-74.4008596,39.3833816
SOUTH MILLS,CHURCHES,-76.3121046,36.4433409
PITMAN,CHURCHES,-75.1325737,39.7334821
ORIENTAL,CHURCHES,-76.7514449,35.0385793
ELIZABETH CITY,CHURCHES,-76.2079709,36.2565198
BRIDGETON,CHURCHES,-75.2303203,39.4325978
EGG HARBOR CITY,CHURCHES,-74.6491668,39.5337635
NEW BERN,CHURCHES,-77.0437131,35.1087583
NEW BERN,CHURCHES,-77.0435388,35.1105875
EDENTON,CHURCHES,-76.5264969,36.0656084
GLASSBORO,CHURCHES,-75.114398,39.6996555
BALTIMORE,CHURCHES,-76.6386784,39.3062444
NEW BERN,CHURCHES,-77.0402768,35.1063573
ALEXANDRIA,CHURCHES,-77.0438128,38.8018552
UPPER MARLBORO,CHURCHES,-76.8386546,38.8649712
LINWOOD,CHURCHES,-75.4193582,39.8234343
CHERRY HILL,CHURCHES,-75.0117226,39.8919748
WASHINGTON,"MOSQUES, RELIGIOUS",-76.934237,38.9114895
WASHINGTON,CHURCHES,-77.0225962,38.9077422
WASHINGTON,CHURCHES,-76.9205421,38.9012898
WASHINGTON,MONASTERIES (EXCEPT SCHOOLS),-76.98522,38.9375061
CRUM LYNNE,CHURCHES,-75.3357403,39.8690173
CHESAPEAKE,CHURCHES,-76.3315892,36.7795699
NEWPORT NEWS,CHURCHES,-76.5008038,37.0893432
WASHINGTON,CHURCHES,-77.0530416,38.9031439
NEW FREEDOM,CHURCHES,-76.6953705,39.7416168
MOUNT ROYAL,CHURCHES,-75.214376,39.8088085
CHESAPEAKE,CHURCHES,-76.2048345,36.7578921
ORIENTAL,CHURCHES,-76.6944996,35.0386428
MICKLETON,CHURCHES,-75.2602465,39.7756157
DIVIDING CREEK,CHURCHES,-75.1006658,39.2704392
HADDONFIELD,CHURCHES,-75.0370033,39.8945227
WASHINGTON,CHURCHES,-77.0219425,38.878831
WASHINGTON,CHURCHES,-77.0304129,38.8986739
BAYBORO,CHURCHES,-76.8219365,35.1447482
WINDSOR,CHURCHES,-76.95628,36.0292716
EDENTON,CHURCHES,-76.6047649,36.0635907
BALTIMORE,CHURCHES,-76.5890093,39.3560453
WASHINGTON,CHURCHES,-76.9872814,38.8981841
WOODLYN,CHURCHES,-75.3434657,39.8710513
RIDLEY PARK,CHURCHES,-75.323544,39.8805033
ELIZABETH CITY,CHURCHES,-76.2269479,36.297683
ELIZABETH CITY,CHURCHES,-76.3169601,36.2430701
HANOVER,CHURCHES,-76.9180886,39.727294
ELIZABETH CITY,CHURCHES,-76.2401933,36.303609
WASHINGTON,CHURCHES,-76.9272998,38.889376
LAUREL,CHURCHES,-76.8838147,39.0952836
ONANCOCK,CHURCHES,-75.7323175,37.7132314
BALTIMORE,"MOSQUES, RELIGIOUS",-76.7481521,39.3034797
SUITLAND,CHURCHES,-76.9251792,38.847691
COLUMBIA,SYNAGOGUES,-76.8625338,39.2010576
WASHINGTON,CHURCHES,-76.9860827,38.8895153
ELKTON,CHURCHES,-75.8258741,39.6120475
ELIZABETH CITY,CHURCHES,-76.2555843,36.194725
WASHINGTON,CHURCHES,-76.9981321,38.8938234
ELIZABETH CITY,CHURCHES,-76.2268108,36.3059961
CHESTER,CHURCHES,-75.3781865,39.8373289
BALTIMORE,CHURCHES,-76.6339078,39.332927
RANDALLSTOWN,PLACES OF WORSHIP,-76.8060417,39.3680865
SHREWSBURY,CHURCHES,-76.6767669,39.7552517
CLINTON,CHURCHES,-76.8958801,38.7734628
CLINTON,CHURCHES,-76.9126034,38.7627965
CHESAPEAKE,CHURCHES,-76.2586765,36.7100346
WASHINGTON,CHURCHES,-76.9274003,38.8871562
RANDALLSTOWN,CHURCHES,-76.7778373,39.3657386
CHESAPEAKE,CHURCHES,-76.3318757,36.7902796
CHESAPEAKE,CHURCHES,-76.3273111,36.7724201
WASHINGTON,CHURCHES,-76.9376402,38.9012837
WASHINGTON,CHURCHES,-76.9795484,38.8660788
WASHINGTON,CHURCHES,-77.0227606,38.9332659
WASHINGTON,CHURCHES,-77.0096384,38.9040568
WASHINGTON,CHURCHES,-77.0094432,38.9128038
BALTIMORE,CHURCHES,-76.6008291,39.287269
WASHINGTON,CHURCHES,-77.0368832,38.9468112
BALTIMORE,CHURCHES,-76.533503,39.3528204
NORTH CAPE MAY,CHURCHES,-74.9321927,39.0004332
BRIDGETON,"TEMPLES, RELIGIOUS",-75.2211473,39.5074861
SUITLAND,CHURCHES,-76.9335452,38.8612151
ORIENTAL,CHURCHES,-76.7230198,35.0475706
MARCUS HOOK,CHURCHES,-75.4292521,39.8267517
CHESAPEAKE,CHURCHES,-76.2280485,36.6684672
WALDORF,CHURCHES,-76.8987999,38.6405858
WASHINGTON,CHURCHES,-76.9906363,38.831765
WASHINGTON,CHURCHES,-76.9206595,38.8864758
WASHINGTON,CHURCHES,-76.9917688,38.9018394
WASHINGTON,CHURCHES,-76.9986699,38.9278655
WASHINGTON,CHURCHES,-77.0017455,38.8883924
WASHINGTON,CHURCHES,-77.0148486,38.8975546
WASHINGTON,CHURCHES,-77.0504407,38.8990097
UPPER MARLBORO,CHURCHES,-76.7798279,38.8827421
TEMPLE HILLS,CHURCHES,-76.9333296,38.8040754
CHESAPEAKE,CHURCHES,-76.2771635,36.7918301
ELIZABETH CITY,CHURCHES,-76.121675,36.192594
WASHINGTON,CHURCHES,-76.9478192,38.8831391
CHESAPEAKE,CHURCHES,-76.344495,36.7508984
CHESAPEAKE,CHURCHES,-76.2140538,36.745631
SHILOH,CHURCHES,-75.2960408,39.4587419
CHESAPEAKE,CHURCHES,-76.2433316,36.7149469
WASHINGTON,SYNAGOGUES,-77.0503876,38.8993724
WASHINGTON,PLACES OF WORSHIP,-77.0393268,38.9135524
CHESAPEAKE,CHURCHES,-76.2235733,36.683506
ASTON,CHURCHES,-75.427621,39.851618
MILLSBORO,CHURCHES,-75.1432981,38.6254559
CHESAPEAKE,CHURCHES,-76.4135274,36.8227231
SHAWBORO,CHURCHES,-76.1202348,36.3813845
ELIZABETH CITY,CHURCHES,-76.2775591,36.2549642
WASHINGTON,CHURCHES,-76.9978434,38.9211877
WASHINGTON,CHURCHES,-77.0086748,38.9551476
NORFOLK,CHURCHES,-76.2294257,36.868265
CHESAPEAKE,CHURCHES,-76.4109054,36.8455251
SUITLAND,CHURCHES,-76.9253826,38.8466272
WASHINGTON,CHURCHES,-77.0002034,38.8254202
NORFOLK,CHURCHES,-76.2778124,36.856141
MAYS LANDING,CHURCHES,-74.8336257,39.4824908
BALTIMORE,CHURCHES,-76.6103152,39.3570422
