OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
32428,10587831,SAINT LUKE MISSIONARY BAPTIST CHURCH,CHARLOTTE,NC,28206,2157,MECKLENBURG,37119,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28241809,-80.8351717,35.2578935,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
32429,10446890,SAINT THOMAS AQUINAS ROMAN CATHOLIC CHURCH,CHARLOTTE,NC,28213,551,MECKLENBURG,37119,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28212582,-80.7279859,35.3000663,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
32436,10459913,FREEDOM PRESBYTERIAN CHURCH,CHARLOTTE,NC,28214,2435,MECKLENBURG,37119,2009-04-30T00:00:00.000Z,ALT REF,2009-04-30T00:00:00.000Z,CHURCHES,28219454,-80.9226545,35.2632395,CHRISTIAN,PCA,NOT AVAILABLE,NOT AVAILABLE,Y,N
32439,10434227,FIRST BAPTIST CHURCH OF CHARLOTTE,CHARLOTTE,NC,28202,2821,MECKLENBURG,37119,2009-04-24T00:00:00.000Z,ALT REF,2009-04-24T00:00:00.000Z,CHURCHES,28228707,-80.8401987,35.220668,CHRISTIAN,SBC,3131,NOT AVAILABLE,Y,N
32441,11528087,SAINT JOHN LEE KOREAN CATHOLIC CHURCH,CHARLOTTE,NC,28215,9412,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,28181085,-80.7145423,35.2294741,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
32444,10575242,MYERS TABERNACLE AFRICAN METHODIST EPISCOPAL ZION CHURCH,CHARLOTTE,NC,28204,3019,MECKLENBURG,37119,2009-04-24T00:00:00.000Z,ALT REF,2009-04-24T00:00:00.000Z,CHURCHES,28230329,-80.833783,35.2106005,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
32445,10585141,FIRST MOUNT ZION BAPTIST CHURCH,CHARLOTTE,NC,28208,7059,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,28229439,-80.883823,35.2150609,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
32446,10575205,GETHSEMANE AFRICAN METHODIST EPISCOPAL ZION CHURCH,CHARLOTTE,NC,28216,5307,MECKLENBURG,37119,2009-04-30T00:00:00.000Z,ALT REF,2009-04-30T00:00:00.000Z,CHURCHES,28223233,-80.858319,35.248141,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
32457,10428364,LUBAVITCH EDUCATION CENTER NORTH CAROLINA,CHARLOTTE,NC,28270,6049,MECKLENBURG,37119,2007-08-08T00:00:00.000Z,ALT REF,2007-08-08T00:00:00.000Z,SYNAGOGUES,28236926,-80.7726047,35.1505702,JUDAIC,CHABAD,NOT AVAILABLE,CHABAD,N,N
32465,10431656,ISLAMIC SOCIETY OF GREATER CHARLOTTE,CHARLOTTE,NC,28215,903,MECKLENBURG,37119,2007-10-05T00:00:00.000Z,ALT REF,2007-10-05T00:00:00.000Z,"MOSQUES, RELIGIOUS",28221415,-80.739574,35.2565633,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
32472,10431655,ISLAMIC SOCIETY OF CHARLOTTE,CHARLOTTE,NC,28226,3000,MECKLENBURG,37119,2007-10-05T00:00:00.000Z,ALT REF,2007-10-08T00:00:00.000Z,"MOSQUES, RELIGIOUS",28187709,-80.7872129,35.0986643,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
32475,10430987,ISLAMIC CENTER OF CHARLOTTE,CHARLOTTE,NC,28205,5710,MECKLENBURG,37119,2007-10-05T00:00:00.000Z,ALT REF,2007-10-05T00:00:00.000Z,"MOSQUES, RELIGIOUS",28230805,-80.769016,35.2086361,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
32512,10575216,WEEPING WILLOW AFRICAN METHODIST EPISCOPAL ZION CHURCH,CHARLOTTE,NC,28215,3321,MECKLENBURG,37119,2009-04-24T00:00:00.000Z,ALT REF,2009-04-24T00:00:00.000Z,CHURCHES,28225062,-80.7504384,35.2413165,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
32518,10582720,BIBLE WAY BAPTIST CHURCH,CHARLOTTE,NC,28269,4238,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,28215562,-80.8361465,35.2779529,CHRISTIAN,BAPT,NOT AVAILABLE,NOT AVAILABLE,Y,N
32520,10582718,DEVONSHIRE BAPTIST CHURCH,CHARLOTTE,NC,28215,2747,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,28180649,-80.7428065,35.2441919,CHRISTIAN,BAPT,NOT AVAILABLE,NOT AVAILABLE,Y,N
32522,10582717,GATEWAY BAPTIST CHURCH,CHARLOTTE,NC,28215,4033,MECKLENBURG,37119,2009-04-30T00:00:00.000Z,ALT REF,2009-04-30T00:00:00.000Z,CHURCHES,28180999,-80.7263909,35.2316793,CHRISTIAN,BAPT,NOT AVAILABLE,NOT AVAILABLE,Y,N
