Year,App.,Class,Order,Importer,Exporter,Importer reported quantity,Exporter reported quantity,Term,Purpose,Source
2016,I,,Caryophyllales,US,MX,5,,live,T,I
2016,I,,Caryophyllales,BE,US,,60,seeds,T,D
2016,I,,Caryophyllales,CA,US,,10030,seeds,T,D
2016,I,,Caryophyllales,CH,US,,20,seeds,T,D
2016,I,,Caryophyllales,HK,CZ,,2,live,T,D
2016,I,,Caryophyllales,HK,US,,190,seeds,T,D
2016,I,,Caryophyllales,JP,US,,10,seeds,T,D
2016,I,,Caryophyllales,RO,US,,20,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,20,live,T,D
2016,I,,Caryophyllales,CN,DE,,200,seeds,T,D
2016,I,,Caryophyllales,DE,TH,4,,live,P,D
2016,I,,Caryophyllales,DE,TH,270,,seeds,P,D
2016,I,,Caryophyllales,GB,US,,1,dried plants,S,D
2016,I,,Caryophyllales,SG,IT,,19,live,T,D
2016,I,,Caryophyllales,US,MT,,450,seeds,T,D
2016,I,,Caryophyllales,US,TH,46,,live,T,D
2016,I,,Caryophyllales,US,TH,1,,live,T,I
2016,I,,Caryophyllales,US,MT,,150,seeds,T,D
2016,I,,Caryophyllales,US,TH,1,,live,T,D
2016,I,,Caryophyllales,US,KH,1,,extract,T,I
2016,I,,Caryophyllales,AT,US,,20,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,1,live,T,D
2016,I,,Caryophyllales,CR,DE,,5,live,T,A
2016,I,,Caryophyllales,CR,DE,,2,live,T,A
2016,I,,Caryophyllales,CH,DE,,2,live,T,D
2016,I,,Caryophyllales,CR,DE,,2,live,T,A
2016,I,,Caryophyllales,DE,US,46,46,live,T,D
2016,I,,Caryophyllales,TH,US,,71,live,T,D
2016,I,,Caryophyllales,CR,DE,,2,live,T,A
2016,I,,Caryophyllales,IT,US,,20,seeds,T,D
2016,I,,Caryophyllales,AT,US,,20,seeds,T,D
2016,I,,Caryophyllales,IT,US,,20,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,21,live,T,D
2016,I,,Caryophyllales,CN,MT,,2200,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,1,live,T,D
2016,I,,Caryophyllales,AT,US,,10,seeds,T,D
2016,I,,Caryophyllales,AU,US,,80,seeds,T,D
2016,I,,Caryophyllales,BE,US,,50,seeds,T,D
2016,I,,Caryophyllales,CA,US,,20,seeds,T,D
2016,I,,Caryophyllales,CN,US,,30,seeds,T,D
2016,I,,Caryophyllales,IT,US,,60,seeds,T,D
2016,I,,Caryophyllales,PL,US,,20,seeds,T,D
2016,I,,Caryophyllales,RO,US,,20,seeds,T,D
2016,I,,Caryophyllales,JP,ZA,1,,live,P,D
2016,I,,Caryophyllales,RO,US,,20,seeds,T,D
2016,I,,Caryophyllales,US,MT,,200,seeds,T,D
2016,I,,Caryophyllales,CA,US,,50,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,1,live,T,D
2016,I,,Caryophyllales,US,TH,2,,live,T,D
2016,I,,Caryophyllales,CH,DE,,1,live,T,D
2016,I,,Caryophyllales,AT,US,,10,seeds,T,D
2016,I,,Caryophyllales,CA,US,,30,seeds,T,D
2016,I,,Caryophyllales,IL,US,,10,seeds,T,D
2016,I,,Caryophyllales,SG,IT,,3,live,T,D
2016,I,,Caryophyllales,ZA,IT,,20,live,T,D
2016,I,,Caryophyllales,AT,US,,10,seeds,T,D
2016,I,,Caryophyllales,CA,US,,10,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,10,live,T,D
2016,I,,Caryophyllales,CN,MT,,4400,seeds,T,D
2016,I,,Caryophyllales,IL,US,,20,seeds,T,D
2016,I,,Caryophyllales,NZ,US,,10,seeds,T,D
2016,I,,Caryophyllales,US,MT,,450,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,1,live,T,D
2016,I,,Caryophyllales,CH,DE,,2,live,T,D
2016,I,,Caryophyllales,AT,US,,20,seeds,T,D
2016,I,,Caryophyllales,CA,US,,40,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,4,live,T,D
2016,I,,Caryophyllales,CH,US,,10,seeds,T,D
2016,I,,Caryophyllales,CN,US,,100,seeds,T,D
2016,I,,Caryophyllales,FR,US,,130,seeds,T,D
2016,I,,Caryophyllales,RO,US,,20,seeds,T,D
2016,I,,Caryophyllales,AT,US,,20,seeds,T,D
2016,I,,Caryophyllales,AU,US,,500,seeds,T,D
2016,I,,Caryophyllales,CA,US,,240,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,2,live,T,D
2016,I,,Caryophyllales,HK,US,,100,seeds,T,D
2016,I,,Caryophyllales,IL,US,,6000,seeds,T,D
2016,I,,Caryophyllales,NZ,US,,40,seeds,T,D
2016,I,,Caryophyllales,PL,US,,200,seeds,T,D
2016,I,,Caryophyllales,RO,US,,120,seeds,T,D
2016,I,,Caryophyllales,US,MT,,600,seeds,T,D
2016,I,,Caryophyllales,US,MX,9,,live,T,I
2016,I,,Caryophyllales,NP,US,,1,live,P,I
2016,I,,Caryophyllales,US,MT,,600,seeds,T,D
2016,I,,Caryophyllales,AU,US,,200,seeds,T,D
2016,I,,Caryophyllales,CN,US,,20,seeds,T,D
2016,I,,Caryophyllales,ES,US,,140,seeds,T,D
2016,I,,Caryophyllales,FR,US,,100,seeds,T,D
2016,I,,Caryophyllales,JP,DE,,2,live,T,D
2016,I,,Caryophyllales,RO,US,,40,seeds,T,D
2016,I,,Caryophyllales,US,MT,,150,seeds,T,D
2016,I,,Caryophyllales,AU,US,,100,seeds,T,D
2016,I,,Caryophyllales,CA,US,,10,seeds,T,D
2016,I,,Caryophyllales,US,MT,,300,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,21,live,T,D
2016,I,,Caryophyllales,ES,US,,20,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,100,seeds,T,D
2016,I,,Caryophyllales,FR,US,,100,seeds,T,D
2016,I,,Caryophyllales,CA,US,,1040,seeds,T,D
2016,I,,Caryophyllales,FR,US,,100,seeds,T,D
2016,I,,Caryophyllales,IL,US,,1000,seeds,T,D
2016,I,,Caryophyllales,NZ,US,,20,seeds,T,D
2016,I,,Caryophyllales,PL,US,,100,seeds,T,D
2016,I,,Caryophyllales,US,MT,,300,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,40,seeds,T,D
2016,I,,Caryophyllales,NZ,US,,10,seeds,T,D
2016,I,,Caryophyllales,PL,US,,30,seeds,T,D
2016,I,,Caryophyllales,TH,US,,30,live,T,D
2016,I,,Caryophyllales,AU,US,,40,seeds,T,D
2016,I,,Caryophyllales,CN,DE,,30,seeds,T,D
2016,I,,Caryophyllales,IL,US,,30,seeds,T,D
2016,I,,Caryophyllales,PL,US,,30,seeds,T,D
2016,I,,Caryophyllales,US,MT,,300,seeds,T,D
2016,I,,Caryophyllales,US,TH,1,,live,T,D
2016,I,,Caryophyllales,CA,US,,20,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,300,seeds,T,D
2016,I,,Caryophyllales,CN,MT,,2350,seeds,T,D
2016,I,,Caryophyllales,US,MT,,900,seeds,T,D
2016,I,,Caryophyllales,AT,US,,20,seeds,T,D
2016,I,,Caryophyllales,AU,US,,100,seeds,T,D
2016,I,,Caryophyllales,CA,US,,40,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,80,seeds,T,D
2016,I,,Caryophyllales,IL,US,,1000,seeds,T,D
2016,I,,Caryophyllales,NZ,US,,40,seeds,T,D
2016,I,,Caryophyllales,PL,US,,100,seeds,T,D
2016,I,,Caryophyllales,US,MT,,1350,seeds,T,D
2016,I,,Caryophyllales,CN,MT,,17600,seeds,T,D
2016,I,,Caryophyllales,US,MT,,150,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,30,live,T,D
2016,I,,Caryophyllales,CH,DE,,100,seeds,T,D
2016,I,,Caryophyllales,IL,US,,2000,seeds,T,D
2016,I,,Caryophyllales,US,MT,,300,seeds,T,D
2016,I,,Caryophyllales,CA,US,,20,seeds,T,D
2016,I,,Caryophyllales,FR,US,,100,seeds,T,D
2016,I,,Caryophyllales,IL,US,,1000,seeds,T,D
2016,I,,Caryophyllales,CH,DE,,2,live,T,D
2016,I,,Caryophyllales,ES,US,,100,seeds,T,D
2016,I,,Caryophyllales,FR,US,,100,seeds,T,D
2016,I,,Caryophyllales,US,MT,,150,seeds,T,D
2016,I,,Caryophyllales,JP,DE,,1,live,T,D
2016,I,,Caryophyllales,DE,US,50,50,live,T,D
2016,I,,Caryophyllales,TH,US,,175,live,T,D
2016,I,,Caryophyllales,US,TH,1,,live,T,D
2016,I,Mammalia,Artiodactyla,BY,RU,3,,live,Z,C
2016,I,Mammalia,Artiodactyla,CA,IT,,1,garments,T,W
2016,I,Mammalia,Artiodactyla,CH,IT,,2,garments,T,W
2016,I,Mammalia,Artiodactyla,CN,IT,,6,garments,T,W
2016,I,Mammalia,Artiodactyla,DE,CH,1,,live,B,C
2016,I,Mammalia,Artiodactyla,FR,CH,1,,garments,T,W
2016,I,Mammalia,Artiodactyla,FR,CH,1,,garments,T,W
2016,I,Mammalia,Artiodactyla,FR,CH,1,,garments,T,W
2016,I,Mammalia,Artiodactyla,MX,FR,,1,live,T,C
2016,I,Mammalia,Artiodactyla,RU,CZ,,1,live,Z,C
2016,I,Mammalia,Artiodactyla,TR,IT,3,3,cloth,T,W
2016,I,Mammalia,Artiodactyla,US,IT,,198.1,cloth,T,W
2016,I,Mammalia,Carnivora,BE,CA,1,,trophies,H,W
2016,I,Mammalia,Carnivora,CA,AT,,3,teeth,Q,O
2016,I,Mammalia,Carnivora,DK,GL,2,,specimens,S,W
2016,I,Mammalia,Carnivora,RU,CZ,,1,live,Z,C
2016,I,Mammalia,Carnivora,RU,FR,,1,live,Z,C
2016,I,Aves,Falconiformes,CH,DE,,1,live,T,C
2016,I,Aves,Falconiformes,US,AR,,525,specimens,S,W
2016,I,Aves,Falconiformes,US,AU,1,,live,Z,F
2016,I,Aves,Falconiformes,US,PE,10,,feathers,P,I
2016,I,Aves,Falconiformes,US,PL,1,,feathers,P,I
2016,I,Mammalia,Primates,ES,CH,2,,live,Z,C
2016,I,Mammalia,Primates,GB,CH,3,,live,Z,C
2016,I,Mammalia,Primates,CN,CZ,,5,live,T,C
2016,I,Mammalia,Primates,CN,CZ,5,,live,Z,C
2016,I,Mammalia,Primates,CN,CZ,,1,live,T,C
2016,I,Mammalia,Primates,CN,CZ,2,,live,Z,C
2016,I,Mammalia,Primates,KR,CZ,,4,live,Z,C
2016,I,Mammalia,Primates,MY,CZ,,2,live,Z,C
2016,I,Mammalia,Primates,MY,DE,2,,live,T,C
2016,I,Mammalia,Primates,JE,BR,3,,live,Z,C
2016,I,Mammalia,Primates,JE,BR,2,,live,Z,F
2016,I,Mammalia,Primates,CA,GB,,1,live,Z,C
2016,I,Mammalia,Primates,CA,US,,1,live,Z,C
2016,I,Mammalia,Primates,CZ,CH,1,,live,Z,C
2016,I,Mammalia,Primates,FR,JE,2,2,live,Z,C
2016,I,Mammalia,Primates,SG,DE,2,2,live,Z,C
2016,I,Mammalia,Primates,TW,FR,,1,bodies,T,O
2016,I,Mammalia,Primates,AU,NZ,,1,live,Z,C
2016,I,Mammalia,Primates,CH,NL,,1,live,Z,C
2016,I,Mammalia,Primates,CN,CZ,5,5,live,T,C
2016,I,Mammalia,Primates,GB,CH,1,,live,Z,C
2016,I,Mammalia,Primates,HK,SG,,2,live,Z,C
2016,I,Mammalia,Primates,IL,AT,,1,live,Z,C
2016,I,Mammalia,Primates,IL,GB,,3,specimens,M,O
2016,I,Mammalia,Primates,IL,NL,,1,live,Z,C
2016,I,Mammalia,Primates,MD,AT,,3,live,B,C
2016,I,Mammalia,Primates,NZ,AU,1,,live,Z,C
2016,I,Mammalia,Primates,NZ,SK,,1,live,Z,C
2016,I,Mammalia,Primates,RS,HU,,3,live,Z,C
2016,I,Mammalia,Primates,RU,GB,,0.001,specimens,M,O
2016,I,Mammalia,Primates,RU,LT,,1,live,Z,C
2016,I,Mammalia,Primates,TR,DE,5,5,live,T,C
2016,I,Mammalia,Primates,BE,CA,1,,bodies,P,F
2016,I,Mammalia,Primates,RU,AT,,1,live,Z,C
2016,I,Mammalia,Primates,US,DE,3,3,live,Z,C
2016,I,Mammalia,Primates,CN,CZ,2,,live,Z,C
2016,I,Mammalia,Primates,KP,CN,,1,bodies,E,U
2016,I,Mammalia,Primates,MY,CZ,,2,live,T,C
2016,I,Mammalia,Primates,US,CA,1,,live,Z,C
2016,I,Mammalia,Primates,US,FR,2,2,live,Z,C
2016,I,Mammalia,Primates,UZ,RU,1,,live,Z,C
2016,I,Mammalia,Primates,DE,TZ,182,,specimens,S,W
2016,I,Mammalia,Primates,DE,VN,91,,specimens,S,W
2016,I,Mammalia,Primates,CZ,TH,3,,live,Z,C
2016,I,Mammalia,Primates,DE,VN,53,,specimens,S,C
2016,I,Mammalia,Primates,DE,VN,54,,specimens,S,W
2016,I,Mammalia,Artiodactyla,AR,ZA,1,,trophies,H,W
2016,I,Mammalia,Artiodactyla,KZ,UZ,1,1,live,Z,C
2016,I,Mammalia,Artiodactyla,DE,CH,1,,live,T,C
2016,I,Mammalia,Artiodactyla,US,XX,6,,bodies,P,I
2016,I,Mammalia,Artiodactyla,KP,CN,,1,bodies,E,U
2016,I,Mammalia,Artiodactyla,JP,CL,4,4,live,Z,C
2016,I,Mammalia,Artiodactyla,US,MX,1,,live,Z,C
2016,I,Mammalia,Artiodactyla,IT,US,,1,trophies,H,F
2016,I,Mammalia,Artiodactyla,MX,US,,1,trophies,H,F
2016,I,Mammalia,Artiodactyla,MX,US,,1,trophies,H,C
2016,I,Mammalia,Primates,US,MG,,24,specimens,S,W
2016,I,Mammalia,Primates,FR,US,,1,specimens,S,W
2016,I,Mammalia,Primates,DE,MG,58.9,58.9,specimens,S,W
2016,I,Mammalia,Primates,DE,MG,19.6,21,specimens,S,W
2016,I,Mammalia,Primates,US,MG,,4,specimens,S,W
2016,I,Mammalia,Primates,DE,MG,3,,specimens,S,W
2016,I,Mammalia,Primates,DE,MG,,11.6,specimens,S,W
2016,I,Mammalia,Primates,DE,MG,13.75,13.75,specimens,S,W
2016,I,Mammalia,Primates,US,MG,,20,specimens,S,W
2016,I,Mammalia,Primates,DE,MG,42.3,42.3,specimens,S,W
2016,I,Mammalia,Primates,DE,MG,39.4,32.8,specimens,S,W
2016,I,Mammalia,Primates,DE,MG,34,,specimens,S,W
2016,I,Mammalia,Primates,US,DE,,50,specimens,S,C
2016,I,Mammalia,Primates,US,DE,4,,specimens,M,C
2016,I,Mammalia,Primates,US,DE,,10,specimens,S,C
2016,I,Mammalia,Primates,DE,MG,142.6,142.6,specimens,S,W
2016,I,Mammalia,Primates,DE,MG,20.4,20.4,specimens,S,W
2016,I,Mammalia,Primates,DE,MG,40,40,specimens,S,W
2016,I,Mammalia,Primates,US,MG,286.77,,specimens,M,I
2016,I,Mammalia,Primates,US,MG,,84,specimens,S,W
2016,I,Mammalia,Primates,DE,MG,9.2,9.2,specimens,S,W
2016,I,Mammalia,Primates,US,PT,,96,specimens,S,W
2016,I,Mammalia,Primates,US,PT,1,,specimens,S,I
2016,I,Mammalia,Primates,DE,MG,3,3,specimens,S,W
2016,I,Mammalia,Primates,DE,MG,50,50,specimens,S,W
2016,I,Reptilia,Testudines,AU,US,,5,specimens,S,W
2016,I,Reptilia,Testudines,US,AU,2,,specimens,S,W
2016,I,Reptilia,Testudines,CH,FR,,1,carvings,T,O
2016,I,Reptilia,Testudines,DE,MG,50,50,specimens,S,W
2016,I,Reptilia,Testudines,ES,GG,,1,live,N,W
2016,I,Reptilia,Testudines,ES,JE,,1,live,N,W
2016,I,Reptilia,Testudines,ES,JE,1,,live,N,W
2016,I,Reptilia,Testudines,FR,MC,,3,specimens,S,W
2016,I,Reptilia,Testudines,GR,LB,1,,live,M,W
2016,I,Reptilia,Testudines,JP,DE,2,,carvings,Q,O
2016,I,Reptilia,Testudines,JP,ZZ,5,,unspecified,S,X
2016,I,Reptilia,Testudines,KR,JP,,17,live,Z,F
2016,I,Reptilia,Testudines,MC,CH,1,,carvings,T,O
2016,I,Reptilia,Testudines,TW,FR,,2,carvings,T,O
2016,I,Reptilia,Testudines,US,BM,,2,live,S,W
2016,I,Reptilia,Testudines,US,BM,2,,specimens,S,W
2016,I,Reptilia,Testudines,US,BR,71,,specimens,S,W
2016,I,Reptilia,Testudines,US,BS,,200,specimens,S,W
2016,I,Reptilia,Testudines,US,CA,47,,specimens,S,W
2016,I,Reptilia,Testudines,US,KY,150,200,specimens,S,W
2016,I,Reptilia,Testudines,US,NI,1,,specimens,S,W
2016,I,Reptilia,Testudines,US,PA,1,,specimens,S,W
2016,I,Reptilia,Testudines,BB,FR,,120,specimens,S,W
2016,I,Reptilia,Testudines,CA,FR,,1,carvings,Q,O
2016,I,Reptilia,Testudines,DE,MG,50,50,specimens,S,W
2016,I,Reptilia,Testudines,DE,UY,,100,specimens,S,W
2016,I,Reptilia,Testudines,FR,CA,1,,carvings,Q,O
2016,I,Reptilia,Testudines,FR,US,1,,carvings,P,O
2016,I,Reptilia,Testudines,FR,US,,1,shells,T,O
2016,I,Reptilia,Testudines,GB,SG,4,1,carvings,Q,O
2016,I,Reptilia,Testudines,GB,SG,,1,trophies,Q,O
2016,I,Reptilia,Testudines,HK,FR,1,0.5,carvings,T,O
2016,I,Reptilia,Testudines,KR,CN,,4,specimens,E,C
2016,I,Reptilia,Testudines,KR,SG,,5,live,Z,I
2016,I,Reptilia,Testudines,PT,ST,867,,specimens,S,W
2016,I,Reptilia,Testudines,RE,MG,,2,specimens,S,W
2016,I,Reptilia,Testudines,SG,FR,,0.5,carvings,P,O
2016,I,Reptilia,Testudines,US,BM,694,694,specimens,S,W
2016,I,Reptilia,Testudines,US,BS,193,800,specimens,S,W
2016,I,Reptilia,Testudines,US,CA,1,,live,N,W
2016,I,Reptilia,Testudines,US,CA,4,,specimens,S,W
2016,I,Reptilia,Testudines,US,CR,634,,eggshell,S,W
2016,I,Reptilia,Testudines,US,CR,63,,extract,S,W
2016,I,Reptilia,Testudines,US,FJ,1,,carapaces,P,I
2016,I,Reptilia,Testudines,US,FJ,115,,specimens,S,W
2016,I,Reptilia,Testudines,US,HT,3,,meat,P,I
2016,I,Reptilia,Testudines,US,HT,1,,carapaces,P,I
2016,I,Reptilia,Testudines,US,HT,1,,shells,P,I
2016,I,Reptilia,Testudines,US,KY,2.45,,meat,P,I
2016,I,Reptilia,Testudines,US,KY,400,1000,specimens,S,F
2016,I,Reptilia,Testudines,US,KY,272,,specimens,S,I
2016,I,Reptilia,Testudines,US,KY,100,150,specimens,S,W
2016,I,Reptilia,Testudines,US,MX,17,,bones,P,I
2016,I,Reptilia,Testudines,US,MX,2,,carapaces,P,I
2016,I,Reptilia,Testudines,US,MX,1,,skulls,P,I
2016,I,Reptilia,Testudines,US,NI,5,,specimens,S,W
2016,I,Reptilia,Testudines,US,PA,86,,specimens,S,W
2016,I,Reptilia,Testudines,AT,KR,4,,carvings,Q,O
2016,I,Reptilia,Testudines,AU,GB,,2,carvings,T,O
2016,I,Reptilia,Testudines,CH,AE,,1,carvings,T,O
2016,I,Reptilia,Testudines,CH,DE,,1,bodies,Q,O
2016,I,Reptilia,Testudines,CH,FR,,1,carvings,T,O
2016,I,Reptilia,Testudines,CH,GB,,2,carvings,T,O
2016,I,Reptilia,Testudines,CN,FR,,2,carvings,T,O
2016,I,Reptilia,Testudines,CN,FR,,1,jewellery,T,O
2016,I,Reptilia,Testudines,CN,GB,,7,carvings,T,O
2016,I,Reptilia,Testudines,CN,US,,1,carvings,T,I
2016,I,Reptilia,Testudines,DE,CH,1,,bodies,Q,O
2016,I,Reptilia,Testudines,DE,CH,1,,carvings,T,O
2016,I,Reptilia,Testudines,FR,CH,24,,carvings,Q,O
2016,I,Reptilia,Testudines,FR,CH,2,,carvings,T,O
2016,I,Reptilia,Testudines,FR,CH,1,,jewellery,T,O
2016,I,Reptilia,Testudines,FR,FR,0.01,,carvings,Q,O
2016,I,Reptilia,Testudines,FR,FR,1,1,carvings,Q,O
2016,I,Reptilia,Testudines,FR,MC,,1,carvings,P,W
2016,I,Reptilia,Testudines,FR,MC,1,,carvings,T,O
2016,I,Reptilia,Testudines,GB,CH,11,,carvings,T,O
2016,I,Reptilia,Testudines,GB,HK,,2,carvings,T,O
2016,I,Reptilia,Testudines,GB,JP,9,4.5,carvings,Q,O
2016,I,Reptilia,Testudines,HK,FR,,1,carvings,T,O
2016,I,Reptilia,Testudines,HK,GB,63,,carvings,T,O
2016,I,Reptilia,Testudines,IL,NL,,1,carvings,Q,O
2016,I,Reptilia,Testudines,JE,GB,1,1,carvings,T,O
2016,I,Reptilia,Testudines,JP,CH,1,,carvings,T,O
2016,I,Reptilia,Testudines,JP,GB,,2,carvings,Q,O
2016,I,Reptilia,Testudines,JP,GB,7,6,carvings,Q,O
2016,I,Reptilia,Testudines,JP,GB,1,1,carvings,T,O
2016,I,Reptilia,Testudines,JP,GB,2,1,carvings,Q,O
2016,I,Reptilia,Testudines,MC,FR,1,,carvings,T,O
2016,I,Reptilia,Testudines,MC,FR,,1,jewellery,T,O
2016,I,Reptilia,Testudines,NZ,FR,1,,carvings,P,O
2016,I,Reptilia,Testudines,NZ,TO,2,,carapaces,P,W
2016,I,Reptilia,Testudines,PE,BE,,1,carvings,T,O
2016,I,Reptilia,Testudines,PF,FR,,1,carvings,Q,O
2016,I,Reptilia,Testudines,US,AR,3,,shells,T,I
2016,I,Reptilia,Testudines,US,BZ,1.5,,meat,P,I
2016,I,Reptilia,Testudines,US,CN,1,,carvings,P,I
2016,I,Reptilia,Testudines,US,CO,1,,meat,P,I
2016,I,Reptilia,Testudines,US,FM,1,,jewellery,P,I
2016,I,Reptilia,Testudines,US,FM,76,,carvings,P,I
2016,I,Reptilia,Testudines,US,FM,13,,jewellery,P,I
2016,I,Reptilia,Testudines,US,FM,63,,shells,P,I
2016,I,Reptilia,Testudines,US,FR,,1,carvings,Q,O
2016,I,Reptilia,Testudines,US,FR,,1,carvings,T,O
2016,I,Reptilia,Testudines,US,FR,2,,shells,P,I
2016,I,Reptilia,Testudines,US,FR,1,,shells,P,O
2016,I,Reptilia,Testudines,US,FR,2,,shells,T,I
2016,I,Reptilia,Testudines,US,GB,,29,carvings,T,O
2016,I,Reptilia,Testudines,US,GB,3,,shells,P,I
2016,I,Reptilia,Testudines,US,GB,34,,shells,T,I
2016,I,Reptilia,Testudines,US,GB,8,,shells,T,O
2016,I,Reptilia,Testudines,US,HT,454,,meat,P,I
2016,I,Reptilia,Testudines,US,HT,2,,shells,P,I
2016,I,Reptilia,Testudines,US,JM,8,,shells,P,I
2016,I,Reptilia,Testudines,US,JP,1,,shells,P,I
2016,I,Reptilia,Testudines,US,KY,5,,meat,P,I
2016,I,Reptilia,Testudines,US,LC,1,,jewellery,P,I
2016,I,Reptilia,Testudines,US,MH,2,,jewellery,P,I
2016,I,Reptilia,Testudines,US,MX,3,,bones,P,I
2016,I,Reptilia,Testudines,US,MX,10,,leather products (small),P,I
2016,I,Reptilia,Testudines,US,MX,1,,leather products (small),T,I
2016,I,Reptilia,Testudines,US,MX,1,,oil,P,I
2016,I,Reptilia,Testudines,US,MX,5,,shells,P,I
2016,I,Reptilia,Testudines,US,NI,1,,jewellery,P,I
2016,I,Reptilia,Testudines,US,NI,454,,meat,P,I
2016,I,Reptilia,Testudines,US,NI,16.24,,meat,P,I
2016,I,Reptilia,Testudines,US,NI,6,,shells,P,I
2016,I,Reptilia,Testudines,US,PA,4,,meat,P,I
2016,I,Reptilia,Testudines,US,PE,54,,shells,T,I
2016,I,Reptilia,Testudines,US,PW,5,,jewellery,P,I
2016,I,Reptilia,Testudines,US,PW,2,,carvings,P,I
2016,I,Reptilia,Testudines,US,PW,30,,jewellery,P,I
2016,I,Reptilia,Testudines,US,PW,2,,shells,P,I
2016,I,Reptilia,Testudines,US,SV,22,,eggs,P,I
2016,I,Reptilia,Testudines,US,SV,122,,eggs,T,I
2016,I,Reptilia,Testudines,US,TR,,2,scales,T,O
2016,I,Reptilia,Testudines,US,TR,15,,shells,T,I
2016,I,Reptilia,Testudines,US,VE,7,,jewellery,P,I
2016,I,Reptilia,Testudines,US,XX,13,,eggs,P,I
2016,I,Reptilia,Testudines,XX,DE,,1,carvings,P,O
2016,I,Reptilia,Testudines,AU,NZ,,1,bodies,P,O
2016,I,Reptilia,Testudines,BB,FR,,200,specimens,S,W
2016,I,Reptilia,Testudines,CA,FR,,1,carvings,Q,O
2016,I,Reptilia,Testudines,CH,FR,,5,carvings,T,O
2016,I,Reptilia,Testudines,CH,FR,,1,jewellery,T,O
2016,I,Reptilia,Testudines,CH,FR,,1,scales,T,O
2016,I,Reptilia,Testudines,CH,HK,,1,carvings,T,O
2016,I,Reptilia,Testudines,CH,US,,1,shells,T,O
2016,I,Reptilia,Testudines,CN,GB,,1,carvings,T,O
2016,I,Reptilia,Testudines,CU,ES,,1,carvings,P,O
2016,I,Reptilia,Testudines,CU,ES,1,,carvings,P,O
2016,I,Reptilia,Testudines,FR,CA,1,,carvings,Q,O
2016,I,Reptilia,Testudines,FR,CH,1,,scales,T,O
2016,I,Reptilia,Testudines,FR,CN,1,,carvings,T,O
2016,I,Reptilia,Testudines,FR,HK,,1,carvings,T,O
2016,I,Reptilia,Testudines,FR,JP,,7.66,carvings,Q,C
2016,I,Reptilia,Testudines,FR,JP,86.01,78.32,carvings,Q,O
2016,I,Reptilia,Testudines,FR,TO,1,,carvings,P,W
2016,I,Reptilia,Testudines,FR,US,5,,carvings,T,O
2016,I,Reptilia,Testudines,FR,US,,5,shells,T,O
2016,I,Reptilia,Testudines,GB,CH,14,,carvings,T,O
2016,I,Reptilia,Testudines,GB,OM,,122,specimens,S,W
2016,I,Reptilia,Testudines,GB,US,,11,bone carvings,P,O
2016,I,Reptilia,Testudines,GB,US,11,,carvings,P,O
2016,I,Reptilia,Testudines,GB,US,2,,carvings,T,O
2016,I,Reptilia,Testudines,GB,US,,2,shells,T,O
2016,I,Reptilia,Testudines,HK,CH,1,,carvings,T,O
2016,I,Reptilia,Testudines,HK,FR,,1,carvings,T,O
2016,I,Reptilia,Testudines,HK,GB,6,,carvings,T,O
2016,I,Reptilia,Testudines,JP,FR,112,79.34,carvings,Q,O
2016,I,Reptilia,Testudines,JP,FR,4,,carvings,T,O
2016,I,Reptilia,Testudines,JP,GB,1,,carvings,T,O
2016,I,Reptilia,Testudines,JP,IT,1,1,carvings,T,O
2016,I,Reptilia,Testudines,KR,SG,,20,live,Z,I
2016,I,Reptilia,Testudines,MX,ES,,4,carvings,Q,W
2016,I,Reptilia,Testudines,MX,FR,,1,carvings,T,O
2016,I,Reptilia,Testudines,MY,GB,,1,carvings,T,O
2016,I,Reptilia,Testudines,MY,GB,1,,carvings,T,O
2016,I,Reptilia,Testudines,NL,US,1,1,carvings,Q,O
2016,I,Reptilia,Testudines,PA,GB,,1,carvings,T,O
2016,I,Reptilia,Testudines,PH,SG,,1,shells,Q,O
2016,I,Reptilia,Testudines,PT,ST,223,,specimens,S,W
2016,I,Reptilia,Testudines,PT,ST,223,,specimens,,
2016,I,Reptilia,Testudines,RU,FR,,11,carvings,T,O
2016,I,Reptilia,Testudines,SG,GB,,1,carvings,T,O
2016,I,Reptilia,Testudines,SG,GB,1,,shells,E,O
2016,I,Reptilia,Testudines,SG,PH,,1,carvings,Q,O
2016,I,Reptilia,Testudines,SG,PH,1,,shells,Q,O
2016,I,Reptilia,Testudines,SN,US,,1,carapaces,L,I
2016,I,Reptilia,Testudines,SN,US,,3,jewellery,L,I
2016,I,Reptilia,Testudines,TW,FR,,1,carvings,T,O
